,filename,width,height,class,xmin,ymin,xmax,ymax
755,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,166,48,212,64
756,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,117,75,174,94
757,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,109,61,134,72
758,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,37,59,95,80
759,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,194,33,224,44
760,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,157,27,197,39
761,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,66,38,140,58
762,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,199,11,253,32
763,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,151,96,192,112
764,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,198,80,217,91
765,img-595_jpg.rf.f7d0b11ae9ac53ec52b154e001c576e1.jpg,300,300,pothole,1,198,26,230
766,img-594_jpg.rf.3d9a20acdc1aea9ccb25d694f7cdbbec.jpg,457,300,pothole,22,59,87,83
767,img-594_jpg.rf.3d9a20acdc1aea9ccb25d694f7cdbbec.jpg,457,300,pothole,120,8,179,34
768,img-594_jpg.rf.3d9a20acdc1aea9ccb25d694f7cdbbec.jpg,457,300,pothole,332,4,379,23
769,img-594_jpg.rf.3d9a20acdc1aea9ccb25d694f7cdbbec.jpg,457,300,pothole,58,99,146,142
770,img-594_jpg.rf.3d9a20acdc1aea9ccb25d694f7cdbbec.jpg,457,300,pothole,126,80,168,100
771,img-594_jpg.rf.3d9a20acdc1aea9ccb25d694f7cdbbec.jpg,457,300,pothole,195,120,389,172
772,img-593_jpg.rf.9ecc7604e866912e7cddc0ea1c65d412.jpg,521,300,pothole,172,184,356,255
773,img-593_jpg.rf.9ecc7604e866912e7cddc0ea1c65d412.jpg,521,300,pothole,293,153,486,189
774,img-593_jpg.rf.9ecc7604e866912e7cddc0ea1c65d412.jpg,521,300,pothole,369,124,521,161
775,img-592_jpg.rf.6187cc73be9786a0826c78f03b69e072.jpg,336,300,pothole,90,154,184,200
776,img-592_jpg.rf.6187cc73be9786a0826c78f03b69e072.jpg,336,300,pothole,154,30,171,38
777,img-592_jpg.rf.6187cc73be9786a0826c78f03b69e072.jpg,336,300,pothole,123,29,142,34
778,img-58_jpg.rf.e1472bdd09e11193dfe82afc2a0b6e9f.jpg,720,720,pothole,249,297,402,416
779,img-58_jpg.rf.e1472bdd09e11193dfe82afc2a0b6e9f.jpg,720,720,pothole,96,132,220,191
780,img-58_jpg.rf.e1472bdd09e11193dfe82afc2a0b6e9f.jpg,720,720,pothole,482,6,536,45
781,img-589_jpg.rf.f5c99c482282385a102f43a01d51cbc6.jpg,450,300,pothole,141,233,203,262
782,img-589_jpg.rf.f5c99c482282385a102f43a01d51cbc6.jpg,450,300,pothole,201,219,238,236
783,img-589_jpg.rf.f5c99c482282385a102f43a01d51cbc6.jpg,450,300,pothole,87,172,147,196
784,img-589_jpg.rf.f5c99c482282385a102f43a01d51cbc6.jpg,450,300,pothole,181,171,212,185
785,img-589_jpg.rf.f5c99c482282385a102f43a01d51cbc6.jpg,450,300,pothole,236,175,272,185
786,img-589_jpg.rf.f5c99c482282385a102f43a01d51cbc6.jpg,450,300,pothole,301,173,323,183
787,img-589_jpg.rf.f5c99c482282385a102f43a01d51cbc6.jpg,450,300,pothole,231,169,284,177
788,img-589_jpg.rf.f5c99c482282385a102f43a01d51cbc6.jpg,450,300,pothole,175,142,213,156
789,img-589_jpg.rf.f5c99c482282385a102f43a01d51cbc6.jpg,450,300,pothole,78,141,94,148
790,img-589_jpg.rf.f5c99c482282385a102f43a01d51cbc6.jpg,450,300,pothole,123,145,152,157
791,img-589_jpg.rf.f5c99c482282385a102f43a01d51cbc6.jpg,450,300,pothole,154,130,168,137
792,img-589_jpg.rf.f5c99c482282385a102f43a01d51cbc6.jpg,450,300,pothole,320,216,408,246
793,img-587_jpg.rf.728787c37c5255b92d547db8e9effa4e.jpg,503,300,pothole,78,184,240,254
794,img-587_jpg.rf.728787c37c5255b92d547db8e9effa4e.jpg,503,300,pothole,315,182,360,200
795,img-585_jpg.rf.5affd0b2859d074e9e52f8540e31ce8d.jpg,450,300,pothole,122,91,296,136
796,img-585_jpg.rf.5affd0b2859d074e9e52f8540e31ce8d.jpg,450,300,pothole,44,96,103,113
797,img-585_jpg.rf.5affd0b2859d074e9e52f8540e31ce8d.jpg,450,300,pothole,80,23,218,75
798,img-585_jpg.rf.5affd0b2859d074e9e52f8540e31ce8d.jpg,450,300,pothole,188,8,263,21
799,img-585_jpg.rf.5affd0b2859d074e9e52f8540e31ce8d.jpg,450,300,pothole,1,198,383,300
800,img-583_jpg.rf.1bc1beae7fba61be76c754940edf7c6a.jpg,533,300,pothole,338,94,496,154
801,img-584_jpg.rf.fc44d8fdba9c7b8af37faaa753133602.jpg,459,300,pothole,94,77,389,275
802,img-584_jpg.rf.fc44d8fdba9c7b8af37faaa753133602.jpg,459,300,pothole,367,7,448,62
803,img-582_jpg.rf.5a67b2d4a4085a2d227651c26648dd80.jpg,481,300,pothole,29,24,422,276
804,img-581_jpg.rf.8c5c82afd59e6af22ff5a3e3c72aff1f.jpg,447,300,pothole,66,143,111,160
805,img-581_jpg.rf.8c5c82afd59e6af22ff5a3e3c72aff1f.jpg,447,300,pothole,79,167,143,204
806,img-581_jpg.rf.8c5c82afd59e6af22ff5a3e3c72aff1f.jpg,447,300,pothole,303,167,402,201
807,img-581_jpg.rf.8c5c82afd59e6af22ff5a3e3c72aff1f.jpg,447,300,pothole,365,227,391,237
808,img-581_jpg.rf.8c5c82afd59e6af22ff5a3e3c72aff1f.jpg,447,300,pothole,355,246,401,280
809,img-581_jpg.rf.8c5c82afd59e6af22ff5a3e3c72aff1f.jpg,447,300,pothole,293,214,350,243
810,img-580_jpg.rf.ef207bf01374eb491f8d0145ce0a76a4.jpg,535,300,pothole,146,196,202,222
811,img-580_jpg.rf.ef207bf01374eb491f8d0145ce0a76a4.jpg,535,300,pothole,157,168,185,181
812,img-580_jpg.rf.ef207bf01374eb491f8d0145ce0a76a4.jpg,535,300,pothole,231,243,289,269
813,img-626_jpg.rf.9b8b117edc1728bf995873525c2b7ad5.jpg,450,300,pothole,114,101,310,157
814,img-626_jpg.rf.9b8b117edc1728bf995873525c2b7ad5.jpg,450,300,pothole,414,76,450,90
815,img-628_jpg.rf.42b86eabd12459c1fcdde71b964b4513.jpg,447,300,pothole,114,59,330,220
816,img-627_jpg.rf.4a7f140a3fdb2b92c552c1fe3361b5a4.jpg,600,300,pothole,85,198,214,252
817,img-627_jpg.rf.4a7f140a3fdb2b92c552c1fe3361b5a4.jpg,600,300,pothole,383,231,482,262
818,img-625_jpg.rf.8c9886bd3fb9566b5dbd3d1edaa3879a.jpg,533,300,pothole,62,124,456,198
819,img-625_jpg.rf.8c9886bd3fb9566b5dbd3d1edaa3879a.jpg,533,300,pothole,80,197,228,276
820,img-625_jpg.rf.8c9886bd3fb9566b5dbd3d1edaa3879a.jpg,533,300,pothole,247,197,475,283
821,img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,71,166,159,201
822,img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,178,195,247,230
823,img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,126,239,185,286
824,img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,291,282,339,300
825,img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,60,143,94,160
826,img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,20,136,57,151
827,img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,128,127,184,143
828,img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,92,129,125,140
829,img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,93,117,112,126
830,img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,305,147,343,157
831,img-624_jpg.rf.502c75a86b1dad5430ad53cb148b40cd.jpg,427,300,pothole,398,149,427,171
832,img-623_jpg.rf.53d9491f77118c981d2204bc45323cf8.jpg,534,300,pothole,94,51,414,267
833,img-622_jpg.rf.0de72c0dc080b1c68cc7573ef9e7d9aa.jpg,655,300,pothole,96,81,316,198
834,img-622_jpg.rf.0de72c0dc080b1c68cc7573ef9e7d9aa.jpg,655,300,pothole,317,147,554,300
835,img-622_jpg.rf.0de72c0dc080b1c68cc7573ef9e7d9aa.jpg,655,300,pothole,483,120,523,151
836,img-622_jpg.rf.0de72c0dc080b1c68cc7573ef9e7d9aa.jpg,655,300,pothole,448,72,502,103
837,img-622_jpg.rf.0de72c0dc080b1c68cc7573ef9e7d9aa.jpg,655,300,pothole,403,84,463,128
838,img-622_jpg.rf.0de72c0dc080b1c68cc7573ef9e7d9aa.jpg,655,300,pothole,355,21,401,55
839,img-622_jpg.rf.0de72c0dc080b1c68cc7573ef9e7d9aa.jpg,655,300,pothole,276,6,338,21
840,img-622_jpg.rf.0de72c0dc080b1c68cc7573ef9e7d9aa.jpg,655,300,pothole,195,16,229,35
841,img-61_jpg.rf.2000a63661f2976215d740c84a7fa546.jpg,720,720,pothole,277,265,401,341
842,img-620_jpg.rf.077f5547cc7daeccf1aa61fd6ca2f0a4.jpg,571,300,pothole,53,210,409,271
843,img-620_jpg.rf.077f5547cc7daeccf1aa61fd6ca2f0a4.jpg,571,300,pothole,494,224,534,238
844,img-619_jpg.rf.5456a9e84bd2369e8f206f5c19410127.jpg,472,300,pothole,159,107,348,189
845,img-618_jpg.rf.cc7c6c35a47a453b2b1347c6525691bb.jpg,533,300,pothole,116,137,185,202
846,img-618_jpg.rf.cc7c6c35a47a453b2b1347c6525691bb.jpg,533,300,pothole,213,224,328,300
847,img-618_jpg.rf.cc7c6c35a47a453b2b1347c6525691bb.jpg,533,300,pothole,310,180,345,219
848,img-618_jpg.rf.cc7c6c35a47a453b2b1347c6525691bb.jpg,533,300,pothole,248,69,300,93
849,img-618_jpg.rf.cc7c6c35a47a453b2b1347c6525691bb.jpg,533,300,pothole,244,100,323,185
850,img-618_jpg.rf.cc7c6c35a47a453b2b1347c6525691bb.jpg,533,300,pothole,300,52,335,102
851,img-618_jpg.rf.cc7c6c35a47a453b2b1347c6525691bb.jpg,533,300,pothole,270,47,298,57
852,img-617_jpg.rf.fa415edc42afffb71b94117a8200b43a.jpg,450,300,pothole,210,207,272,223
853,img-617_jpg.rf.fa415edc42afffb71b94117a8200b43a.jpg,450,300,pothole,249,207,285,243
854,img-617_jpg.rf.fa415edc42afffb71b94117a8200b43a.jpg,450,300,pothole,84,245,287,297
855,img-617_jpg.rf.fa415edc42afffb71b94117a8200b43a.jpg,450,300,pothole,174,186,209,198
856,img-617_jpg.rf.fa415edc42afffb71b94117a8200b43a.jpg,450,300,pothole,166,169,214,176
857,img-616_jpg.rf.4d03aeb93b953e520bcaf53615ff9651.jpg,451,300,pothole,148,161,169,172
858,img-616_jpg.rf.4d03aeb93b953e520bcaf53615ff9651.jpg,451,300,pothole,93,155,340,240
859,img-616_jpg.rf.4d03aeb93b953e520bcaf53615ff9651.jpg,451,300,pothole,304,121,366,142
860,img-616_jpg.rf.4d03aeb93b953e520bcaf53615ff9651.jpg,451,300,pothole,262,111,285,119
861,img-616_jpg.rf.4d03aeb93b953e520bcaf53615ff9651.jpg,451,300,pothole,420,193,451,216
862,img-614_jpg.rf.727f9c1d1159709fea21d916f1a85d66.jpg,474,300,pothole,168,93,339,295
863,img-614_jpg.rf.727f9c1d1159709fea21d916f1a85d66.jpg,474,300,pothole,221,38,271,60
864,img-613_jpg.rf.ab3099bb3ff23deff31985fc9ffd1fc0.jpg,506,300,pothole,106,99,397,214
865,img-613_jpg.rf.ab3099bb3ff23deff31985fc9ffd1fc0.jpg,506,300,pothole,228,215,290,266
866,img-613_jpg.rf.ab3099bb3ff23deff31985fc9ffd1fc0.jpg,506,300,pothole,19,48,117,76
867,img-612_jpg.rf.246d9a359d2add666e99da37d8590d5c.jpg,400,300,pothole,19,117,305,254
868,img-612_jpg.rf.246d9a359d2add666e99da37d8590d5c.jpg,400,300,pothole,226,59,272,74
869,img-612_jpg.rf.246d9a359d2add666e99da37d8590d5c.jpg,400,300,pothole,221,96,262,111
870,img-612_jpg.rf.246d9a359d2add666e99da37d8590d5c.jpg,400,300,pothole,314,89,360,103
871,img-610_jpg.rf.303b62652c5bf84b706fe1002f863b2f.jpg,300,400,pothole,102,212,237,282
872,img-610_jpg.rf.303b62652c5bf84b706fe1002f863b2f.jpg,300,400,pothole,125,147,195,172
873,img-610_jpg.rf.303b62652c5bf84b706fe1002f863b2f.jpg,300,400,pothole,61,157,106,175
874,img-610_jpg.rf.303b62652c5bf84b706fe1002f863b2f.jpg,300,400,pothole,1,211,69,238
875,img-609_jpg.rf.e036fb262fec0db3c7c37622e7fcbcfd.jpg,400,300,pothole,34,152,112,178
876,img-609_jpg.rf.e036fb262fec0db3c7c37622e7fcbcfd.jpg,400,300,pothole,86,141,321,289
877,img-609_jpg.rf.e036fb262fec0db3c7c37622e7fcbcfd.jpg,400,300,pothole,271,63,315,74
878,img-609_jpg.rf.e036fb262fec0db3c7c37622e7fcbcfd.jpg,400,300,pothole,254,74,394,114
879,img-609_jpg.rf.e036fb262fec0db3c7c37622e7fcbcfd.jpg,400,300,pothole,391,120,400,140
880,img-608_jpg.rf.6a019b85298c5fdcc6d1cc1377eb42a0.jpg,300,357,pothole,16,176,257,357
881,img-607_jpg.rf.72e1f367a8ef39c033eafac3b66f7ea4.jpg,485,300,pothole,52,100,417,266
882,img-653_jpg.rf.0f72804027539a5d8568596a63951912.jpg,450,300,pothole,1,57,87,126
883,img-653_jpg.rf.0f72804027539a5d8568596a63951912.jpg,450,300,pothole,60,1,124,14
884,img-653_jpg.rf.0f72804027539a5d8568596a63951912.jpg,450,300,pothole,52,80,379,259
885,img-652_jpg.rf.0590f1d28a51cd3ae140c3b7c8a35e19.jpg,450,300,pothole,133,195,423,297
886,img-652_jpg.rf.0590f1d28a51cd3ae140c3b7c8a35e19.jpg,450,300,pothole,1,150,194,229
887,img-652_jpg.rf.0590f1d28a51cd3ae140c3b7c8a35e19.jpg,450,300,pothole,1,107,111,142
888,img-64_jpg.rf.87f8620de24096f7cceb3e1a38ca2bdf.jpg,720,720,pothole,209,333,456,476
889,img-649_jpg.rf.7af50c8bd2d8f17c431910142ef8a569.jpg,532,300,pothole,120,71,358,175
890,img-649_jpg.rf.7af50c8bd2d8f17c431910142ef8a569.jpg,532,300,pothole,355,205,520,300
891,img-647_jpg.rf.47741041990f3eb84cbc316d5d91642d.jpg,533,300,pothole,189,83,386,265
892,img-646_jpg.rf.26acf4b2f9f7b0e0935e30c10b22de66.jpg,534,300,pothole,143,174,397,244
893,img-645_jpg.rf.3bc2572b38ae76168880ecd94fc970c5.jpg,451,300,pothole,171,227,384,289
894,img-644_jpg.rf.c846835a4c152cbd22581385edfc421a.jpg,300,399,pothole,101,28,244,64
895,img-644_jpg.rf.c846835a4c152cbd22581385edfc421a.jpg,300,399,pothole,104,83,196,138
896,img-644_jpg.rf.c846835a4c152cbd22581385edfc421a.jpg,300,399,pothole,29,163,248,361
897,img-642_jpg.rf.d948fea937b446e71e3c93417aad9211.jpg,300,400,pothole,86,135,173,159
898,img-642_jpg.rf.d948fea937b446e71e3c93417aad9211.jpg,300,400,pothole,77,209,247,301
899,img-642_jpg.rf.d948fea937b446e71e3c93417aad9211.jpg,300,400,pothole,218,330,294,381
900,img-641_jpg.rf.c5579ea692508c43b5c0cd56cb9bbca1.jpg,464,300,pothole,13,87,202,173
901,img-640_jpg.rf.07e03157df4d66c761b4b8c3a4418cb9.jpg,400,300,pothole,66,131,303,242
902,img-63_jpg.rf.9aa76f7292d30d50dd111ad2e580b6fd.jpg,720,720,pothole,270,259,471,390
903,img-639_jpg.rf.b8377ab028151caa99b7ec0164b1e1cc.jpg,534,300,pothole,92,28,383,103
904,img-638_jpg.rf.2a8faf540acd84c4eba228bf828631be.jpg,533,300,pothole,22,27,489,272
905,img-637_jpg.rf.423e2e41b34b195a5c91a86f3fcad9e1.jpg,464,300,pothole,143,57,191,68
906,img-637_jpg.rf.423e2e41b34b195a5c91a86f3fcad9e1.jpg,464,300,pothole,100,232,157,255
907,img-633_jpg.rf.3a6adcebf0215036565a568ea9d8a870.jpg,399,300,pothole,57,74,367,184
908,img-636_jpg.rf.a6173bddbf7d20589954172debd64256.jpg,450,300,pothole,132,158,288,188
909,img-636_jpg.rf.a6173bddbf7d20589954172debd64256.jpg,450,300,pothole,201,128,290,144
910,img-636_jpg.rf.a6173bddbf7d20589954172debd64256.jpg,450,300,pothole,243,110,272,119
911,img-636_jpg.rf.a6173bddbf7d20589954172debd64256.jpg,450,300,pothole,322,108,381,129
912,img-636_jpg.rf.a6173bddbf7d20589954172debd64256.jpg,450,300,pothole,379,147,450,184
913,img-636_jpg.rf.a6173bddbf7d20589954172debd64256.jpg,450,300,pothole,1,226,149,282
914,img-636_jpg.rf.a6173bddbf7d20589954172debd64256.jpg,450,300,pothole,302,75,317,85
915,img-632_jpg.rf.53a3e09948261d887eeda01c232773be.jpg,450,300,pothole,41,227,132,256
916,img-630_jpg.rf.daa4c95b49226642dd5f9fa9d0d5b857.jpg,450,300,pothole,32,164,306,283
917,img-630_jpg.rf.daa4c95b49226642dd5f9fa9d0d5b857.jpg,450,300,pothole,257,123,359,157
918,img-62_jpg.rf.8c5233a41dc5fe17412129d1e9b7ad88.jpg,720,720,pothole,251,217,382,327
919,img-62_jpg.rf.8c5233a41dc5fe17412129d1e9b7ad88.jpg,720,720,pothole,211,341,373,506
920,img-78_jpg.rf.01130ebf73370c115ee9de4fc1f29be5.jpg,720,720,pothole,284,272,485,443
921,img-78_jpg.rf.01130ebf73370c115ee9de4fc1f29be5.jpg,720,720,pothole,146,171,202,251
922,img-75_jpg.rf.9a3c8716c1ae12e2c698c1ff62d8aa4c.jpg,720,720,pothole,285,291,418,398
923,img-74_jpg.rf.bbb7822c260ad0c8f9f4e361c534329c.jpg,720,720,pothole,311,322,415,378
924,img-73_jpg.rf.b63f566c3ddb5514f3fc2a1dd9ba40ec.jpg,720,720,pothole,236,325,474,516
925,img-73_jpg.rf.b63f566c3ddb5514f3fc2a1dd9ba40ec.jpg,720,720,pothole,249,82,404,137
926,img-6_jpg.rf.a961e413341cc4216cddc1c46e76d13f.jpg,720,720,pothole,276,215,443,357
927,img-6_jpg.rf.a961e413341cc4216cddc1c46e76d13f.jpg,720,720,pothole,264,322,502,608
928,img-71_jpg.rf.cdf11db31e4a7deb2eb646717b72088f.jpg,720,720,pothole,290,327,435,443
929,img-71_jpg.rf.cdf11db31e4a7deb2eb646717b72088f.jpg,720,720,pothole,638,541,720,590
930,img-70_jpg.rf.c64a3fa4382e8482aa49dd4c38c7012b.jpg,720,720,pothole,255,250,456,356
931,img-70_jpg.rf.c64a3fa4382e8482aa49dd4c38c7012b.jpg,720,720,pothole,456,287,545,350
932,img-66_jpg.rf.356b50eb43676369ecee335108c3709f.jpg,720,720,pothole,244,198,485,467
933,img-66_jpg.rf.356b50eb43676369ecee335108c3709f.jpg,720,720,pothole,414,212,504,306
934,img-66_jpg.rf.356b50eb43676369ecee335108c3709f.jpg,720,720,pothole,374,27,435,66
935,img-66_jpg.rf.356b50eb43676369ecee335108c3709f.jpg,720,720,pothole,59,30,122,52
936,img-66_jpg.rf.356b50eb43676369ecee335108c3709f.jpg,720,720,pothole,137,47,207,119
937,img-66_jpg.rf.356b50eb43676369ecee335108c3709f.jpg,720,720,pothole,287,160,320,185
938,img-665_jpg.rf.f1b7ae957b1b1d8c1da0a36309e1f6e2.jpg,452,300,pothole,114,129,284,197
939,img-664_jpg.rf.0392cc4f0a63d256e7c42f057345f8b5.jpg,400,300,pothole,1,57,377,227
940,img-663_jpg.rf.eacecce4c5b4615ad0dbe455777e1547.jpg,335,300,pothole,28,113,139,150
941,img-663_jpg.rf.eacecce4c5b4615ad0dbe455777e1547.jpg,335,300,pothole,61,151,126,181
942,img-663_jpg.rf.eacecce4c5b4615ad0dbe455777e1547.jpg,335,300,pothole,135,172,196,210
943,img-663_jpg.rf.eacecce4c5b4615ad0dbe455777e1547.jpg,335,300,pothole,51,228,159,276
944,img-663_jpg.rf.eacecce4c5b4615ad0dbe455777e1547.jpg,335,300,pothole,224,127,250,144
945,img-663_jpg.rf.eacecce4c5b4615ad0dbe455777e1547.jpg,335,300,pothole,267,74,320,98
946,img-663_jpg.rf.eacecce4c5b4615ad0dbe455777e1547.jpg,335,300,pothole,117,53,145,62
947,img-663_jpg.rf.eacecce4c5b4615ad0dbe455777e1547.jpg,335,300,pothole,231,19,253,29
948,img-663_jpg.rf.eacecce4c5b4615ad0dbe455777e1547.jpg,335,300,pothole,251,48,275,55
949,img-663_jpg.rf.eacecce4c5b4615ad0dbe455777e1547.jpg,335,300,pothole,259,56,284,61
950,img-662_jpg.rf.f3cd9beffc2c8a24cae595095d375a19.jpg,452,300,pothole,169,205,239,233
951,img-662_jpg.rf.f3cd9beffc2c8a24cae595095d375a19.jpg,452,300,pothole,216,241,260,267
952,img-662_jpg.rf.f3cd9beffc2c8a24cae595095d375a19.jpg,452,300,pothole,293,244,337,277
953,img-662_jpg.rf.f3cd9beffc2c8a24cae595095d375a19.jpg,452,300,pothole,260,166,306,183
954,img-662_jpg.rf.f3cd9beffc2c8a24cae595095d375a19.jpg,452,300,pothole,157,144,180,153
955,img-661_jpg.rf.59e9415bda27ef166e9e0fa652a14b22.jpg,533,300,pothole,113,125,531,300
956,img-659_jpg.rf.e4113ec56c93406c8d26fde5a8d88a73.jpg,533,300,pothole,93,173,462,243
957,img-660_jpg.rf.136a06754370aa1b86ee084c9ae6da5f.jpg,450,300,pothole,212,226,288,274
958,img-657_jpg.rf.746593ccbdcc4662febd1f520098249a.jpg,400,300,pothole,7,76,383,232
959,img-655_jpg.rf.2a815e4e1eacc4b38e0f61a883f60211.jpg,534,300,pothole,1,187,188,276
960,img-655_jpg.rf.2a815e4e1eacc4b38e0f61a883f60211.jpg,534,300,pothole,102,84,283,151
961,img-655_jpg.rf.2a815e4e1eacc4b38e0f61a883f60211.jpg,534,300,pothole,1,55,144,133
962,img-655_jpg.rf.2a815e4e1eacc4b38e0f61a883f60211.jpg,534,300,pothole,167,44,246,68
963,img-655_jpg.rf.2a815e4e1eacc4b38e0f61a883f60211.jpg,534,300,pothole,316,27,534,90
964,img-655_jpg.rf.2a815e4e1eacc4b38e0f61a883f60211.jpg,534,300,pothole,296,87,463,139
965,img-655_jpg.rf.2a815e4e1eacc4b38e0f61a883f60211.jpg,534,300,pothole,366,170,534,275
966,img-655_jpg.rf.2a815e4e1eacc4b38e0f61a883f60211.jpg,534,300,pothole,1,25,118,53
967,img-654_jpg.rf.5b1781ad998ed69777161157b3edebff.jpg,450,300,pothole,238,179,381,221
968,img-654_jpg.rf.5b1781ad998ed69777161157b3edebff.jpg,450,300,pothole,270,169,290,177
969,img-654_jpg.rf.5b1781ad998ed69777161157b3edebff.jpg,450,300,pothole,43,43,80,52
970,img-9_jpg.rf.de0e0920eee97f99bfa4d5a2ed29d82e.jpg,720,720,pothole,264,289,480,416
971,img-9_jpg.rf.de0e0920eee97f99bfa4d5a2ed29d82e.jpg,720,720,pothole,388,37,498,84
972,img-99_jpg.rf.e4e00fb5fb002d3813a2acb346473620.jpg,720,720,pothole,228,269,478,474
973,img-97_jpg.rf.4289b6d75214d9d3dcbf17f94867a0f0.jpg,720,720,pothole,245,263,477,348
974,img-97_jpg.rf.4289b6d75214d9d3dcbf17f94867a0f0.jpg,720,720,pothole,188,166,312,184
975,img-97_jpg.rf.4289b6d75214d9d3dcbf17f94867a0f0.jpg,720,720,pothole,151,87,237,127
976,img-96_jpg.rf.62cddedc415c7b5c50c459bce49adcc9.jpg,720,720,pothole,257,306,382,409
977,img-95_jpg.rf.88e456640460ae2424d7881caa5d1f86.jpg,720,720,pothole,288,233,440,366
978,img-95_jpg.rf.88e456640460ae2424d7881caa5d1f86.jpg,720,720,pothole,110,180,259,345
979,img-90_jpg.rf.b470c7ecb31eaa9a524688e45287351f.jpg,720,720,pothole,264,337,476,491
980,img-88_jpg.rf.5f67c703ef1d55215e9362d5496fe1ec.jpg,720,720,pothole,263,314,391,486
981,img-87_jpg.rf.d1b29f2a180c61b7f586070108949c9e.jpg,720,720,pothole,235,265,440,530
982,img-84_jpg.rf.220a0bb7cdb0d030acdaaeb8724ed36d.jpg,720,720,pothole,209,235,351,340
983,img-84_jpg.rf.220a0bb7cdb0d030acdaaeb8724ed36d.jpg,720,720,pothole,269,344,385,438
984,img-84_jpg.rf.220a0bb7cdb0d030acdaaeb8724ed36d.jpg,720,720,pothole,74,603,223,716
985,img-85_jpg.rf.3d157a70f444d84a006039b9114b726b.jpg,720,720,pothole,231,289,383,381
986,img-85_jpg.rf.3d157a70f444d84a006039b9114b726b.jpg,720,720,pothole,441,292,510,357
987,img-83_jpg.rf.1c7a57b033ede2a3e95532df258578d4.jpg,720,720,pothole,276,263,468,474
988,img-86_jpg.rf.dbe8b3ed795b7a898d4fd37b08227003.jpg,720,720,pothole,230,282,395,395
989,img-86_jpg.rf.dbe8b3ed795b7a898d4fd37b08227003.jpg,720,720,pothole,357,378,514,464
990,img-81_jpg.rf.3cde6b9acba84f64ef59722240cb6fd6.jpg,720,720,pothole,235,327,526,464
991,img-81_jpg.rf.3cde6b9acba84f64ef59722240cb6fd6.jpg,720,720,pothole,237,243,378,325
992,img-80_jpg.rf.02752f42e0f4bc24481a8d9d938a7569.jpg,720,720,pothole,216,226,449,421
993,img-76_jpg.rf.b2486fa34ebf8ebbee2850ff4c02be4a.jpg,720,720,pothole,194,211,377,359
994,img-76_jpg.rf.b2486fa34ebf8ebbee2850ff4c02be4a.jpg,720,720,pothole,319,323,461,486
995,img-17_jpg.rf.66c2a0fce4e0de3bf1d6d6c6101b1d2e.jpg,720,720,pothole,124,313,416,507
996,img-17_jpg.rf.66c2a0fce4e0de3bf1d6d6c6101b1d2e.jpg,720,720,pothole,522,239,675,358
997,img-230_jpg.rf.39bac5bc33e3e0f64de17664289ec867.jpg,720,720,pothole,251,320,475,441
998,img-230_jpg.rf.39bac5bc33e3e0f64de17664289ec867.jpg,720,720,pothole,422,131,508,164
999,img-230_jpg.rf.39bac5bc33e3e0f64de17664289ec867.jpg,720,720,pothole,201,120,272,144
1000,img-177_jpg.rf.218561bceb58b04e0bf46a7c297179a0.jpg,720,720,pothole,255,248,444,366
1001,img-250_jpg.rf.7632980b590d300428e1072e1f13cef1.jpg,720,720,pothole,129,274,619,481
1002,img-253_jpg.rf.7465b1816c7c3025abb42dfb5d1430e1.jpg,720,720,pothole,241,303,600,397
1003,img-237_jpg.rf.d68dadf35426df3831bf5af536b2ebde.jpg,720,720,pothole,251,191,509,397
1004,img-237_jpg.rf.d68dadf35426df3831bf5af536b2ebde.jpg,720,720,pothole,213,219,333,301
1005,img-237_jpg.rf.d68dadf35426df3831bf5af536b2ebde.jpg,720,720,pothole,156,376,221,419
1006,img-237_jpg.rf.d68dadf35426df3831bf5af536b2ebde.jpg,720,720,pothole,1,562,102,662
